title,author,description,link,platforms,pg,example_download_link
Extradimensional Friends,Axes&Orcs,the stars are alive with the sound of music.,https://axesorcs.itch.io/extradimensional-friends,,36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
Ætherjack’s Almanac Number 2 Cabbits & Combat,Axes&Orcs,An illegal lagomorphic warship background,https://axesorcs.itch.io/aetherjacks-almanac-number-2,,36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
IN PURSUIT,quinnntastic,"a poem in motion; its own kind of ""game""",https://quinnntastic.itch.io/in-pursuit,,36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
Immanence,slamazotz,A micro-rpg about life on a ship carrying tens of thousands of people to a new home.,https://slamazotz.itch.io/immanence,,36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
The City is as Stars,Fen Slattery,a two-page thoughtgame for one player,https://sublimemarch.itch.io/the-city-is-as-stars,,36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
Pyramidal Break™,Dinamic Creates™,Push your opponent out of the platform by mashing the buttons on this multiplayer ancient civilization sumo action!,https://dinamiccreates.itch.io/pyramidal-break,Windows,36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
Seco Creek Vigilance Committee,Keith Stetson,"An old West TTRPG about justice, law, and revenge.",https://kstetson.itch.io/seco-creek-vigilance-committee,,36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
The Big Wave: Colorblind & Deaf Friendly Puzzle Game,"Argzero Technologies, LLC",Challenging Colorblind & Deaf Friendly Puzzle Game,https://argzero.itch.io/bigwave,"Windows, Linux, macOS",36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
What We Lost To The Flames,CaptainHelion,"​A game about the sacrifices we make for victory, the interconnections of war, and Battle Mecha.",https://captainhelion.itch.io/what-we-lost-to-the-flames,,36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
A HUNDRED THOUSAND PLACES,Maria Mison,A Solo Ritual CYOA of your own being and experiences,https://mariabumby.itch.io/a-hundred-thousand-places,,36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
Way With Worlds Book 1: Crafting Great Fictional Settings,SteveWrites,A helpful guide to worldbuilding!,https://stevewrites.itch.io/way-with-worlds-book-1,,36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
Transitions - Godot Asset,César León,Shaders and scene to make transitions between two scenes in Godot,https://in3mo.itch.io/transitions-godot,,36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
Color Cannons+,Symptomatic Productions,,https://symptomatic.itch.io/color-cannons,Windows,36,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=36
Talk To Me,Boop Studios,maybe you're not so alone,https://boop-studios.itch.io/talk-to-me,"Windows, Linux, macOS",37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Mini Ghost,franfistro,,https://franfistro.itch.io/mini-ghost,Windows,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Just Rain,ROBYSOFT,The soothing audiovisual rain simulator is back!,https://robysoft.itch.io/just-rain,"Windows, macOS",37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Weirdogs 01 - The Best Day Ever,SimonWL,A goofy slice-of-life and occasional adventure webcomic.,https://sillythings.itch.io/weirdogs-chapter-1,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Clean ATTACK!,diadas,Window Cleaner Man comes to rescue Window Town to clean its windows.,https://diadas.itch.io/clean-attack,Windows,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Haiduc,Haiduc,,https://haiduc.itch.io/haiduc,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Mission: Accomplished!,Jeff Stormer,A tabletop RPG of super-spies and office meetings.,https://jeffstormer.itch.io/mission-accomplished,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
"""your sister's drown'd, laertes""",quinnntastic,a feverdream for ophelia,https://quinnntastic.itch.io/your-sisters-drownd-laertes,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
RPG Town Tileset,Ultimate_End,32x32 Tileset for RPG,https://ultimate-end.itch.io/rpg-town-tileset,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
WAR RIG: A VESSEL RPG,sehyeager,The world will grind you down.  Can you hold out hope together?,https://sehyeager.itch.io/war-rig,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
The Stars Whisper,Wheel Tree Press,A LARP for 8 to 12 players that asks: what do stars talk about as they shine into the void of space?,https://wheeltreepress.itch.io/the-stars-whisper,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
A e r o c r a f t,rackover,Free flight in an infinite space,https://rackover.itch.io/aerocraft,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Purple Chicken Spaceman,Holmade Games,Are you chicken enough?,https://holmadegames.itch.io/purple-chicken-spaceman,Windows,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Adventurer & Troll,Banshee,One is Adventurer. One is Troll.  Adventurers hunt Trolls; Trolls eat Adventurers. Or maybe they never stopped to chat?,https://bansheegames.itch.io/adventurerandtroll,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Remember Me,Kate Bullock,A game of identity and memory for two,https://bluestockings.itch.io/remember-me,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
DANGER DAYS,Christine Prevas,"killjoys, make some noise!",https://cprevas.itch.io/danger-days,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Desktop Dungeons OST,dannyBstyle,Desktop Dungeons OST,https://dannybstyle.itch.io/desktop-dungeons-ost,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Sorbetta: Gravely in Debt,Undead Avian Publishing,A comedy RPG about a necromancer paying off her gambling debts.,https://uap.itch.io/sorbetta-gravely-in-debt,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Fadário,Misticspell,Fadário é um jogo de representação que se inspira nas vidas dos habitantes de um bairro.,https://misticspell.itch.io/fadrio,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
The Last Librarian,Cloaked Games,Action-Adventure Puzzle game. Explore the intricate world of Rosarah. [10-20 hours].,https://cloakedgames.itch.io/the-last-librarian,"Windows, Linux",37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
"Savage Tokusatsu: Kaiju, Mechs, and Heroes for Savage Worlds",BPB Games,"Transform into mahou, stop giant lizards, and kick space witches in the head!",https://bpbgames.itch.io/savage-tokusatsu,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Detective Bot,Something Something Games,Detective Bot is a silly physics based detective game which you can play on your own or in co-op with up to 4 players.,https://ssgames.itch.io/detective-bot,Windows,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Face Factory,Wasteland of Enchantment Games,Collaborative drawing game that generates characters,https://wastelandofenchantment.itch.io/face-factory,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
The Binding of Isaac OST,dannyBstyle,The Binding of Isaac OST,https://dannybstyle.itch.io/the-binding-of-isaac-ost,"Windows, Linux, macOS, Android",37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Naughty Elves - Christmas puzzle game,gurkenlabs,A Christmas themed 2D pixelart puzzle game.,https://gurkenlabs.itch.io/naughty-elves,Windows,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
FunkyQuadZ - 3D for Construct 3,kindeyegames,FunkyQuadZ - 3D Sprites and 3D Camera Control for Construct 3,https://kindeyegames.itch.io/funkyquadz-for-construct,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Hooklings,Pasculator,"Hook, pull, jump and do combos to clear 100 screens of enemies.",https://pasculator.itch.io/hooklings,Windows,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
GourMelee,Anthony Tesija,A 2-8 player local multiplayer party game where friends share controllers to become the best chef in the kitchen,https://antontesh.itch.io/gourmelee,"Windows, macOS",37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
B.O.O.M. - You Win [Early Access],Kickin' Rad Games,The Explosive Game of Hot Potato,https://kickin-rad-games.itch.io/boomyouwin,Windows,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Ephemeral Tale,"Dawdling Dog, ltd.",An inevitable end. An unstoppable beginning.,https://zserv.itch.io/ephemeral-tale,,37,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=37
Transmission Burst v. 2,Mina @ UFO Press,13 more story games of other worlds.,https://ufo-mina.itch.io/transmission-burst-v-2,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Super Meat Boy! - Digital Special Edition Soundtrack,dannyBstyle,,https://dannybstyle.itch.io/super-meat-boy-digital-special-edition-soundtrack,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Concentric,zerofiftyone,Concentric is a minimalist action game about gracefully moving in circles,https://zerofiftyone.itch.io/concentric,Windows,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
How a Wargod found Peace! - Original Soundtrack,Michael Cherdchupan,"This is the soundtrack of ""Oh My Gore!, a tower-defense-game developed by Bumblebee.",https://michael-cherdchupan.itch.io/how-a-wargod-found-peace-original-soundtrack,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Applonia's Promise,Michael Cherdchupan,"This is the official soundtrack of Villagers, a townbuilding-game developed by Bumblebee.",https://michael-cherdchupan.itch.io/applonias-promise,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
ERRANCE,angela-quidam,"a one-page game (zine?) about forced departure, roaming and hopes",https://angela-quidam.itch.io/errance,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
a strollplaying game trio pack,spines,three print at home 8 fold zine solo RPGs for when you wanna game on the go,https://smolghost.itch.io/triozines,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Penicillin Issue #3,Micah Anderson,The third issue of the World's Other Only RPG Zine,https://micah-anderson.itch.io/penicillin-issue-3,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Dragondot 3,NMcCoy,An action-adventure game where you play as a dragon. Who looks like a circle.,https://nmccoy.itch.io/dragondot-3,"Windows, Linux, macOS",38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Swords and Daggers Pack,georgeC,The pack contains 6 types of swords,https://georgec.itch.io/swords-and-daggers-pack-x6,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Jazzy Bouncer Soundtrack,Richar,Jazzy music for a jazzy game!,https://richarrest.itch.io/jazzy-bouncer-soundtrack,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Wordsum Blitz,Pixelshot Games,Tetris with words,https://pixelshotgames.itch.io/wordsum-blitz,"Windows, Linux, macOS",38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Manual Intervention,Spannerworx,3D planetary defence game,https://spannerworx.itch.io/manual-intervention,Windows,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
No Rest For The Wicked,WizBotGames,What does a villain do on their day off?,https://wizbotgames.itch.io/no-rest-for-the-wicked,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
I Am,D.K. Miller,"We decide who we are, no one else.",https://geonerd.itch.io/i-am,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Head or Tales,WizBotGames,An RPG for anywhere you go!,https://wizbotgames.itch.io/head-or-tales,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Bumper Boss,Jayometric,Push your friends to the edge as you bump your way to victory!,https://jayometric.itch.io/bumper-boss,"Windows, Linux, macOS",38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
BasketBelle,onemrbean,Experimental Basketball Adventure,https://onemrbean.itch.io/basketbelle,Windows,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
The Red Door,yunglads25,Escape a serial killers home before you become his next victim,https://yunglads25.itch.io/the-red-door,Windows,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
WuDe - The Five Powers,WuDeRPG,A setting agnostic Cooperative Storytelling Game,https://wuderpg.itch.io/wude-the-five-powers,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Rakete,Playables,Each player controls one thruster of a rocket with the goal to land it safely.,https://playables.itch.io/rakete,"Windows, Linux, macOS",38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Temple Scramble,Birdwards,Keyboard vs. mouse game for two players,https://birdwards.itch.io/temple-scramble,"Windows, Linux, macOS",38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
soundStrider,shiftBacktick,Psychedelic auditory exploration game,https://shiftbacktick.itch.io/soundstrider,"Windows, Linux, macOS",38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
DROID7,JC,[droid7 ~]$ ./avoid_spikes_or_die,https://juancolacelli.itch.io/droid7,"Windows, Linux, macOS",38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Spellchitects!,Viditya Voleti,You're all Spell Architects - a Spellchitect!,https://vidityavoleti.itch.io/spellchitects,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Hidden Stories,Guinevere Drake,B&W printable RPG,https://zywy.itch.io/hiddenstories,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Ruby Radiance,Populus Ludum Syndicate,"Ruby Radiance is an entry point for newcomers to roleplaying. It is accessible, low-commitment, and easy to learn.",https://delethiel.itch.io/rubyradiance,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
All Haze Eve,xrrawva,Follow a mysterious Halloween invitation.,https://xrrawva.itch.io/all-haze-eve,"Windows, Linux",38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Nowhere Kingdom,Vega_baby,A tabletop party game about a country run by demons. Playable at a private table or in front of an audience!,https://vega-baby.itch.io/nowhere-kingdom,,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Soundodger+,onemrbean,Dodge the beat and move to the music.,https://onemrbean.itch.io/soundodger,Windows,38,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=38
Oh No! Bugs!,Doomgriever,Old-School 4-Player Arcade Game,https://doomgriever.itch.io/oh-no-bugs,Windows,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Rogue Rocks,AUX-IN Games,Space rocks shoot-em-up roguelite!,https://aux-in.itch.io/rogue-rocks,"Windows, Linux",39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
8-Bit Sound Effects [100+ SFX],Beep Yeah!,"Perfect for retro games, game jams, mobile games, etc",https://beepyeah.itch.io/8-bit-sfx-pack,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Farming RPG GUI,heavvymetalqueen,16x16 gui in three juicy colors!,https://heavvymetalqueen.itch.io/farming-rpg-gui,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Love by the Quarter Mile,Dice Monkey,"A one-page roleplaying game of fast, furious family.",https://dicemonkey.itch.io/love-by-the-quarter-mile,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Wizard Battle,Scott Ethington,A puzzle game about a wizard falling down a hole.,https://scottethington.itch.io/wizard-battle,"Windows, macOS",39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
The Quiet Sleep,Why Not Games,A city builder/tower defense game set in a person's mind.,https://whynotgames.itch.io/the-quiet-sleep,"Windows, Linux, macOS",39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Dream Aflame,Quintessential Gaming,A tabletop RPG of group survival in a magical wasteland,https://quintessential-gaming.itch.io/dream-aflame,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Final Lap,"Nicolas ""Gulix"" Ronvel",Experience the conclusion of a racing year on the Circuit during the last race in this GM-less RPG.,https://gulix.itch.io/final-lap,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Alfal's Grove,Ryan Scott,Go fast. Tear out their hearts. Use them to... buy stuff.,https://ryanscott.itch.io/alfals-grove,Windows,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Vaporwave Wallpaper Pack,Shorkie,a Vaporwave Background Pack by Shorkie,https://shorkie.itch.io/vaporwavebackgroundpack,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Moonsailors,Annamyriah de Jong,A quiet space-faring rpg zine about being alone & not quite being alone.,https://annamdejong.itch.io/moonsailors,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Monster Jaunt,Sketch House Games,Throwback Minigame Party,https://sketchhousegames.itch.io/monster-jaunt,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Skin Deep Bundle,Sawyer,Skin Deep + The Ferret + The Tengu for Monsterhearts 2!,https://ferretheim-games.itch.io/skin-deep-bundle,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Served,tippedchair,Food Dunking Game for Windows,https://tippedchair.itch.io/served,Windows,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
VAMPUNKS,The Punk Wrangler,Become cybernetic street punks and fight off the ancient undead in this bombastic roleplaying game.,https://alexander-eden.itch.io/vampunks,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Dual Pong,randomess_dj_p,,https://randomess-dj-p.itch.io/dual-pong,Windows,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Perpetuum Mobile,Petrus-Games,a infinite flyer in vector style,https://petrus.itch.io/perpetuum-mobile,"Windows, Android",39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Classic JRPG Music Pack // Medium Pack,Richar,Perfect fitting music for your RPG project!,https://richarrest.itch.io/classic-jrpg-music-pack-medium-pack,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Campfire Memories,Wasteland of Enchantment Games,A GMless game about reframing unpleasant camping experiences as treasured memories.,https://wastelandofenchantment.itch.io/campfire-memories,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Turn Chase,Jason,Reach the exit avoiding enemies chasing you in turn based system!,https://jasonnumberxiii.itch.io/turn-chase,"Windows, Linux, macOS",39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Binaries,AntWorkshop,Controller-smashingly tough puzzle platformer,https://antworkshop.itch.io/binaries,"Windows, Linux, macOS",39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Hedera,Aiaz Marx,2D story-rich horror game with terrifying monsters and metroidvania elements.,https://aiaz-marx.itch.io/hedera,Windows,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Behind the Masc,Brie Beau Sheldon,collection of game materials and art that reenvision masculinity,https://briebeau.itch.io/behind-the-masc,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Skill Points,Sam Hotchkiss,An RPG zine about learning through play.,https://hotch.itch.io/skill-points,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Critical!: Go Westerly,Firestorm Ink,A funny fantasy game that puts the humour in your hands!,https://firestormink.itch.io/critical-go-westerly,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
HG101 Presents: The Guide to Classic Graphic Adventures,Hardcore Gaming 101,,https://hg101.itch.io/hg101-presents-the-guide-to-classic-graphic-adventures,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
A Guide To Casting Phantoms In The Revolution,World Champ Game Co.,"A Story Game of Magic Lanterns, Political Revolution, and Pentagrams.",https://worldchampgameco.itch.io/guide,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
DriftKing 2D,LolindirLink,DriftKing 2D is an endless random generated Drifting game! Just try to stay on the road!!,https://lolindirlink.itch.io/driftking-2d,,39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
Discovering Colors - Animals,Frogames,Coloring for kids,https://frogames.itch.io/discovering-colors-animals,"Windows, macOS",39,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=39
The Harvest - 5e Adventure,Orb Witch,A 5e adventure for first level players. Spooky and autumnal.,https://orbw.itch.io/the-harvest,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Eris and Umbra,VanessaCC,A tabletop RPG,https://vanessacc.itch.io/eris-and-umbra,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
The Rise and Fall of Cataclysmo,codecloak,A short comic about frustration and climate change,https://codecloak.itch.io/cataclysmo,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Stars Die,Eric Juvi,"A haunting, dying world foreshadowing rebirth.",https://yorkeegj.itch.io/stars-die,Windows,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
El Tango de la Muerte,Hernán Smicht,A RHYTHM game about Tango that takes place in the year 1923 in Argentina!,https://smokitop.itch.io/el-tango-de-la-muerte,Windows,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
HubWorld,jeremyulrich,Interact and explore.,https://jeremyulrich.itch.io/hubworld,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
MetaWare High School (Demo),Not Fun Games,How do you see the world when nothing is real?,https://not-fun-games.itch.io/metaware-high-school,"Windows, macOS",40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Rainbow World,Wasteland of Enchantment Games,A short collaborative world-building tabletop game using a candy currency!,https://wastelandofenchantment.itch.io/rainbow-world,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
What's a Vaporwave,Fen Slattery,a roleplaying game about explaining things to your grandpa,https://sublimemarch.itch.io/whats-a-vaporwave,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Lazy Galaxy: Rebel Story,Coldwild Games,A narrative SHMUP / roguelite,https://coldwildgames.itch.io/lazy-galaxy-rebel-story,"Windows, Linux, macOS",40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
GRAVITY FIGHTERS,Wych Way Studios,Physics-based space battles for 1-4 players.  Harness the power of gravity!,https://wychwaystudios.itch.io/gravityfighters,Windows,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Portal Dogs,Brain Connected,"In the puzzle platformer Portal Dogs, a horde of dogs are following their king through the portal world.",https://brain-connected.itch.io/portal-dogs,Windows,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
Light to Your Heart,deathbymage,An intimacy-building RPG separated only by candles and the dark,https://deathbymage.itch.io/light-to-your-heart,,40,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=40
