title,author,description,link,platforms,pg,example_download_link
STARDROP,Joure,STARDROP - Salvage and Rescue Operations,https://joure.itch.io/stardrop,Windows,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Nótt & Dagr,VolcanicDolphin,Norse mythology puzzle co-op.,https://volcanicdolphin.itch.io/ntt-dagr,Windows,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Wishing Sarah,Asteristic Game Studio,Help Sarah traverse her weird dreams once more!,https://asteristic.itch.io/wishing-sarah,"Windows, Linux, macOS, Android",12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Mnemonic: Lost in the Grey,Dee Pennyway,A single-player map-making game from the world of Mnemonic,https://mnemonicrpg.itch.io/lost-in-the-grey,,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Furries & Scalies & Bears OH MY!: Ultimate Edition,Steg Game Dev,Make some new friends.,https://steg-game-dev.itch.io/furries-scalies-bears-oh-my-complete-edition,"Windows, Linux, macOS",12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Ghost Grab 3000,Matt Glanville,Chain ghosts together then pop them all at once for points in an endless 'bullet hell' arcade apocalypse!,https://crowbarska.itch.io/ghost-grab-3000,"Windows, Linux, macOS",12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Brathian,pangake,​A cool and cute game to fulfill your retro platformer needs. With a little bit of exploration too :),https://pangake.itch.io/brathian,Windows,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Dawndusk Dream Sewer,rbatistadelima,"Come forth mortal, the sewers beckon!!",https://rbatistadelima.itch.io/dawndusk-dream-sewer,Windows,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Moon Child & Sun Knight,sakevisual,"A novel about dragons, magic, and finding yourself.",https://sakevisual.itch.io/moon-child,,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
house,Marn S.,a game about a house.,https://marns.itch.io/house,,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
What Isn't Saved (will be lost),catacalypto,,https://catacalypto.itch.io/what-isnt-saved-will-be-lost,"Windows, Linux, macOS",12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Mausritter: Honey in the Rafters,Losing Games,,https://losing-games.itch.io/mausritter-honey-in-the-rafters,,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Luna,Funomena,A game about forgiveness,https://funomena.itch.io/luna,Windows,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Spring On Me,Swords and Flowers,Go on awkward dates as messy individuals in love or more.,https://swords-and-flowers.itch.io/spring-on-me,,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Out the Window: a car trip sim,Phoebe Shalloway,Relive the car trips of your youth by controlling an imaginary friend who runs beside your car.,https://girldebord.itch.io/out-the-window,"Windows, Linux, macOS",12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Empyrean Frontier,GaldorStudios,Singleplayer RTS game with procedural campaign,https://galdorstudios.itch.io/empyrean-frontier,Windows,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Hermit the sluggish caterpillar of the sea,Sharped Stone Studios,Hermit the lone sluggish caterpillar of the Sea is fighting for his new home.,https://sharpedstonestudios.itch.io/hermit-the-sea-caterpillar,"Windows, macOS",12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
TEOCALLI,coldrice,Traverse 13 levels of the temple to find the lost treasure!  1bit Roguelike,https://coldrice.itch.io/teocalli,Windows,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Better to Upload Two Souls,Tokaint,"Youtuber themed, 2.5D horror game about clones & content farming",https://tokaint.itch.io/better-to-upload-2,Windows,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
The Land of Glass,Dual Wield Software,"Choose your heroes, build your deck, and save Vitrerran.",https://dual-wield-software.itch.io/the-land-of-glass,Windows,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Night in the Storm,Pablo Dapena,Repair an old lighthouse during a storm to keep ships away from the rocks!!,https://pablodap.itch.io/night-in-the-storm,Windows,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Dungeon Hero Volume 1: Starter Set,Lone Spelunker,A solitaire 'zine game,https://lonespelunker.itch.io/dungeon-hero,,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
HOT GAY BRO DRAGONS,Riverhouse Games,A game about telling your boyfriend (who is a dragon) about how much you love him,https://riverhousegames.itch.io/hot-gay-bro-dragons,,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Purple Noise Echo,ukioq,An ambient tactical game in which you play a silicon entity in a dark and abstract universe made of hexagonal tiles.,https://ukioq.itch.io/purple-noise-echo,"Windows, macOS",12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
The Land Whispers,Jessica Osborne,A card game of discovery and improvisational storytelling for 1-4 players,https://littlecuppajo.itch.io/thelandwhispers,,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Stealth Fishing,William Baldwin,Arcade bullet hell with fishing action!,https://campa.itch.io/stealth-fishing,Windows,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
Over the Moon,Speak the Sky,a 2-player digital dating-horror game about people who love the moon a little too much,https://speak-the-sky.itch.io/over-the-moon,,12,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=12
The Guilt and the Shadow,oophok,A short story exploration puzzle platformer inspired by the old point and click games.,https://oophok.itch.io/tgats,"Windows, macOS",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Lily Seed,peppertsuki,A ghost gives you a tiny seed. How will you take care of it?,https://colleenadia.itch.io/lily-seed,,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Gataela,Atemly Games,"A Victorian Steampunk RPG! Debate, convince and negotiate with NPCs in order to save the country!",https://atemly-games.itch.io/gataela,Windows,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
perfect park,tjern,"Race against strangers and friends, only the TOP rocket drifter has the chance to perform a PERFECT PARK.",https://tjern.itch.io/perfect-park,"Windows, Linux, macOS",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Super Sellout,Whales And Games,Hero duty for super profit!,https://whalesandgames.itch.io/super-sellout,"Windows, Linux, macOS",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Cycle 28,Pill Bug Interactive,A fast-paced space shooter with screen-shaking explosions and a mystery at its heart.,https://pillbuginteractive.itch.io/cycle-28,"Windows, Linux, macOS",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Pendula Swing: The Complete Journey,Valiant Game Studio,A point & click adventure game set in a fantasy version of the American Roaring 1920s,https://valiant-game-studio.itch.io/pendula-swing-the-complete-journey,Windows,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
A Game of Changes,Bit Outside the Box,,https://nunodonato.itch.io/a-game-of-changes,"Windows, Linux, macOS",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
The D1 RPG,SnowLeopardShark,An RPG that only uses 1-sided dice.,https://snowleopardshark.itch.io/the-d1-rpg,,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
The Spirit of Small Gifts,theinstagrahame,A solo-journaling (+ writing to friends) RPG meta-game about sending useful items to friends playing other games.,https://theinstagrahame.itch.io/the-spirit-of-small-gifts,,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Navigator,Michael Klamerus,Two people explore a mysterious land for a place rumored to make any dream come true,https://michael-klamerus.itch.io/navigator,,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Satellite Repairman,Bit Outside the Box,A great war has began... but you have nothing to do with it,https://nunodonato.itch.io/satellite-repairman,"Windows, Linux, macOS",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
The Tower: The Order of XII,Sword Garden Studios,"The Tower: The Order of XII is a humble puzzle game, a fantasy interconected franchise of games, stories and characters.",https://sword-garden-studios.itch.io/the-tower-the-order-of-xii,"Windows, Linux",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
To Be a HerpWitch,dragons but also rabbits,Every HerpWitch needs a familizard.,https://dragons-but-also-rabbits.itch.io/to-be-a-herpwitch,"Windows, Linux, macOS",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Xenogunner,Clickteam,Blast your way past a large variety of bosses in this intense boss-focused run-and-gun platformer!,https://clickteam.itch.io/xenogunner,Windows,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Hero-ing Addict,KingEthaniel,An MS Paint-inspired action adventure game.,https://kingethaniel.itch.io/hero-ing-addict,Windows,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Time Stone,Scared Square Games,Uncover the Professor’s secret and rescue him from the evil clutches of the Warlock!,https://scared-square-games.itch.io/time-stone,Windows,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
WaveCrash!!,Flyover Games,Head-to-head puzzle brawling action!!,https://flyover-games.itch.io/wavecrash,"Windows, macOS",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Lost in Dark Halls (Forking Paths #2),Orbis Tertius Press,"featuring rules for Labyrinthine, a storytelling game of branching myths, for solo or group play",https://nthdegree.itch.io/forking-paths-2-lost-in-dark-halls,,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Koshka's Kofe,Koshka's Kofe,Enter a wistful world filled with adorable animal neighbors! Make coffee and reconnect with the memory of your father.,https://koshkas-kofe.itch.io/koshkas-kofe,,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Word Forward,Rocketship Park,Beautifully simple. Endlessly challenging.,https://rocketshippark.itch.io/word-forward,"Windows, macOS",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Purplest Prose,Pammu,A Trashy Game About Trashy Writers Writing Trashy Romance,https://thedovetailor.itch.io/purplest-prose,,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Jumpin' Jupiter : Prelude,Quantum Sheep,A  prelude  - shorter/easier than the main ZX Spectrum platformer :),https://quantumsheep.itch.io/jumping-jupiter-prelude,,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
AIdol,ebi-hime,A fangirl helps her much-beloved idol find her missing programmer.,https://ebihime.itch.io/aidol,"Windows, Linux, macOS",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Skeleton Song,Jacqueline Bryk,Find yourself in purgatory before He does.,https://rufflejax.itch.io/skeleton-song,,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Deeper Into Space,Jeremy Roberts,"A 2D physics based space survival/shooter, with rogue-like elements",https://jeremy-roberts.itch.io/deeper-into-space,Windows,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Sidewords,Milkbag Games,Grab a cup of coffee and relax with a good puzzle,https://milkbaggames.itch.io/sidewords,Windows,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Atchafalaya Arcade,Tambalaya,~Abstract Bayou Pixelscapes~,https://tambalaya.itch.io/atchafalaya-arcade,Windows,13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Idioctopus,BadgerHammer,Guide brainless lovestruck octopus couples safely to their romantic rendezvous in increasingly deadly date spots.,https://badgerhammer.itch.io/idioctopus,"Windows, Linux, macOS, Android",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
MonGirl Tile,Xexus,Fight against cute monster girls in this territory control card game!,https://xexus.itch.io/mongirl-tile,"Windows, macOS",13,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=13
Stand Up,Elena Murphy,A Persona-inspired ttrpg.,https://fatalst.itch.io/stand-up,,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Keep It Together,Fenreliania,Don't let them know you're a coat of rats!,https://fenreliania.itch.io/keep-it-together,"Windows, Linux, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Apollo Visualizer Kit,Kichex,Tool for music visualizations without writing code,https://kichex.itch.io/apollovisualizer,"Windows, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Miasma Caves,windygames,,https://windygames.itch.io/miasma-caves,Windows,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
[SIBERIA],MSSNG,A small text-adventure survival game.,https://mssng.itch.io/siberia,"Windows, Linux, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
BearFX Explosions | Pixel VFX Pack,"like, a hundred bears",High quality pixel art explosion effects,https://like100bears.itch.io/bearfx-explosions,,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Succulent Sorcerers!,Diwata ng Manila,"Become magical sentient succulent houseplants, defending your home from evil bugs!",https://diwatamnl.itch.io/succulentsorcerers,,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
ARGH-P-G,liamtwose,Fast paced dungeon crawler,https://liamtwose.itch.io/arghpg,"Windows, Linux, macOS, Android",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Pass the Buck: A Game of Corporate Responsibility Management,carolmertz,A Print-&-Play satirical card game for 3-5 players,https://carolmertz.itch.io/pass-the-buck,"Windows, Linux, macOS, Android",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
you used to be someone,Squinky,A solitary walk at night.,https://squinky.itch.io/yutbs,"Windows, Linux, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
"Chronicles of The Spacejammer, Vol 1: 36 Spacejamming Backgrounds for Troika!",r. rook,"Old School Fantasy Gaming in Space, but with Troika! instead",https://r-rook.itch.io/90s-space-troika,,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Danger Crew,Team Danger Crew,Retro-style RPG about being a programmer,https://dangercrewgame.itch.io/dangercrew,"Windows, Linux, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Tales from the Road,iforgotmybrain,A SFW furry interactive fiction game,https://iforgotmybrain.itch.io/tales-from-the-road,,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Raik,Harry Josephine Giles,a Scots fantasia about anxiety,https://harryjosiegiles.itch.io/raik,,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Bird Bakery,Sebastian Scaini,Make your own bird!,https://sebastianscaini.itch.io/bird-bakery,Windows,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Aground Original Soundtrack,gamercomposer87,An Agroundians one and only beloved tuneset,https://gamercomposer87.itch.io/aground,,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
IGEO,Thought Reactor,Colorful puzzler where you eliminate blocks by pushing them together.,https://thoughtreactor.itch.io/igeo,"Windows, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
as long as we're together: magical girls sweet & pure,cloverfirefly,magical girls visual novel,https://cloverfirefly.itch.io/as-long-as-were-together,"Windows, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Heart and Lightning,Swords and Flowers,"Teen Gods Sword & Sworcery RPG about rebellion, and the troubles they get into.",https://swords-and-flowers.itch.io/heart-and-lightning,,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Otherside,Ben Lapid,trippy sci-fi thriller,https://benlap.itch.io/otherside,"Windows, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Like Skyscrapers Blotting Out The Sun,Speak the Sky,a 2-player writing game of woes in translation,https://speak-the-sky.itch.io/like-skyscrapers,,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
HexaCycle,aBigThinkGames,Procedurally generated logic puzzle game,https://abigthinkgames.itch.io/hexacycle,"Windows, Linux, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
ADLENGINE - Roleplay / Text Adventure Engine,liamtwose,No longer in development. Planning to open-source it!,https://liamtwose.itch.io/adlengine,"Windows, Linux, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Widget Satchel,Noble Robot,Get widgets. Build doohickeys. Do mischief.,https://noblerobot.itch.io/widget-satchel,"Windows, Linux, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Loopy Lore,CappuccinoGuil,A co-op storytelling party game for quick and incredible tales.,https://cappuccinoguil.itch.io/loopy-lore,,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
The Binding And Drawing Of Power,Ray Cox,A spell guide localised for modern peoples.,https://raycox.itch.io/binding-and-drawing-power,,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
whirlibird,farfromsleep,arcade save-'em-up with a chill summer vibe,https://farfromsleep.itch.io/whirlibird,Windows,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
down.,Pixelbark,"A short, somber, narrative experience about depression and anxiety",https://pixelbark.itch.io/down,"Windows, Linux, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
east van EP,ceMelusine,A Videogame Extended Play,https://cemelusine.itch.io/east-van-ep,"Windows, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Atomic Heist,Live Aliens,Grab the atomic core and fight to escape…if you can.,https://tojabr.itch.io/atomic-heist,Windows,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Philip K. Dick's Tony and the Beetles,Jason Payne,The war. Always the war.,https://syrupneko.itch.io/tony-and-the-beetles-comic,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Arch Angel Dating Simulator,Maria Mison,tell the story of how you kiss kiss and fall in love <3,https://mariabumby.itch.io/arch-angel-dating-simulator,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Retrace,Spider Lily Studios,Overcome death. Save your friends. Solve the mystery.,https://spiderlilystudios.itch.io/retrace,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Gunhouse,Necrosoft Games,Load your guns! Rain death from above!,https://necrosoftgames.itch.io/gunhouse,"Windows, macOS, Android",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Knowing You,Summer,A Two Player Prompt Based RPG exploring a romantic relationship broken beyond repair.,https://justasummerjob.itch.io/knowing-you,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Working For The Corp,Ken Davidson,Descended from the Queen game set in a cyberpunk dystopian future,https://davidson925.itch.io/working-for-the-corp,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Wooden Hearts,mikorashu,What happened to the missing kids? You have to find out.,https://mikorashu.itch.io/wooden-hearts,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
A Snake's Tale,m12y,A puzzle game about snakes in cramped places,https://m12y.itch.io/a-snakes-tale,"Windows, Linux, macOS, Android",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Space Duet™,Matthew Alan Estock,Duel in space with friends,https://mattyalanestock.itch.io/spaceduet,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Full of Memory & Anger,Riverhouse Games,A #ForestDream about silence and eternity,https://riverhousegames.itch.io/full-of-memory-anger,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
EMUUROM,borbware,Explore and befriend creatures in a lost ecosystem,https://borbware.itch.io/emuurom,"Windows, Linux, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Shoot Shoot Mega Pack,Actual Humans,"A minimalist party game about rules, friendship, and also shooting",https://actualhumans.itch.io/shoot-shoot-mega-pack,"Windows, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
The Cool Zone,Symphoneers,A one page TTRPG about escaping from fascism.,https://symphoneers.itch.io/the-cool-zone,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Brick Breaker Remix,whilefun,A remix of the classic game you know and love,https://whilefun.itch.io/brick-breaker-remix,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
World Maker,Sohkrates,Single player world making game,https://sohkrates.itch.io/world-maker,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Peak Bleak Blues (and other moods),Connor Sherlock,Walking Simulator A Month Club Vol. 3,https://connor-sherlock.itch.io/peak-bleak-blues-and-other-moods,"Windows, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Our Lady,Jess Go,A storytelling game where you play children visited by a divine spirit. Written for Folklore Jam,https://go-jg.itch.io/our-lady,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Zone of Lacryma,oophok,A story driven vertical shmup.,https://oophok.itch.io/zoneoflacryma,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
The Boughs - A Campaign Setting,Sandy Pug Games,"An infinite forest, trees housing entire societies, and you, The Ranger, trying to keep the peace",https://sandypuggames.itch.io/the-boughs-a-dungeon-world-campaign-setting,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Conversations With Emma,Yifat Shaik,"A conversation with Emma Goldman about gentrification, Amazon and my subscription box problem",https://yifatshaik.itch.io/conversations-with-emma,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
"your body, an altar",theivorytowercrumbles,The world hungers for your compassion.,https://theivorytowercrumbles.itch.io/your-body-an-altar,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Equaboreal 12.21,Phoebe Shalloway,A speculative narrative game set at the winter solstice.,https://girldebord.itch.io/1221,"Windows, Linux, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
No Stone Unturned,adamebell,A tabletop RPG about the collateral that comes from exploring a world that is rebuilding from an apocalypse.,https://adamebell.itch.io/no-stone-unturned,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
The Glass Dream Game,Ben K Rosenbloom,"Belonging outside belonging. Building a utopia with action, thought, and games.",https://benkrosenbloom.itch.io/the-glass-dream-game,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Phoenix Heavy,Extrone,Space-Y's Peonix Heavy Training Program,https://extrone.itch.io/pheonix-heavy,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Low Poly Auto Racing Car Pack - Devils Work.shop,DevilsWork.shop,"Royalty free 3D Game Assets for Commercial, and Non-Commercial Use.",https://devilsworkshop.itch.io/low-poly-auto-racing-car-pack,"Windows, Linux, macOS, Android",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
